5.114746 	-60.913086
1.147461 	-60.821533
2.978516 	-60.791016
3.588867 	-60.989380
5.419922 	-61.019897
-1.293945 	-60.867310
-4.650879 	-60.668945
0.231934 	-60.638428
2.062988 	-61.111450
-2.819824 	-60.897827
-3.735352 	-60.653687
0.537109 	-60.653687
3.588867 	-60.913086
3.588867 	-61.065674
-1.599121 	-60.974121
-6.481934 	-60.913086
-4.956055 	-60.684204
-4.650879 	-60.684204
-3.125000 	-60.546875
-3.125000 	-60.592651
-1.293945 	-60.668945
-0.073242 	-60.638428
-1.293945 	-60.668945
1.147461 	-60.699463
1.147461 	-60.623169
2.368164 	-60.577393
1.452637 	-60.699463
2.062988 	-60.714722
0.231934 	-60.623169
-1.293945 	-60.623169
-0.073242 	-60.562134
-1.599121 	-60.485840
-2.514648 	-60.501099
-5.261230 	-60.562134
-4.040527 	-60.729980
-4.345703 	-60.607910
-5.566406 	-60.791016
-3.735352 	-60.791016
-4.650879 	-60.913086
-1.599121 	-60.897827
0.842285 	-61.050415
2.978516 	-61.141968
5.725098 	-61.004639
3.894043 	-60.974121
3.588867 	-60.714722
1.147461 	-60.607910
-0.378418 	-60.577393
-3.430176 	-60.592651
-6.787109 	-60.852051
-4.650879 	-60.775757
-2.514648 	-60.928345
1.757812 	-61.004639
4.199219 	-61.019897
3.283691 	-60.974121
2.062988 	-60.760498
-3.430176 	-60.668945
-5.261230 	-60.684204
-5.261230 	-60.852051
0.231934 	-60.913086
3.588867 	-61.004639
3.588867 	-60.897827
0.537109 	-60.607910
-6.176758 	-60.745239
-5.871582 	-60.836792
-1.293945 	-61.035156
4.199219 	-61.035156
2.368164 	-60.745239
-3.430176 	-60.592651
-5.261230 	-60.745239
-0.683594 	-61.203003
5.725098 	-61.035156
-0.073242 	-60.729980
-5.261230 	-60.668945
-4.650879 	-60.943604
3.894043 	-61.065674
2.673340 	-60.729980
-6.176758 	-60.684204
-3.125000 	-60.867310
3.588867 	-61.080933
1.147461 	-60.668945
-5.566406 	-60.699463
-0.988770 	-60.974121
3.894043 	-61.126709
0.842285 	-60.928345
-0.073242 	-60.653687
-1.599121 	-60.623169
0.842285 	-60.623169
2.062988 	-60.836792
5.419922 	-61.035156
-0.683594 	-60.897827
-6.481934 	-60.699463
-0.988770 	-60.562134
4.199219 	-60.928345
-1.904297 	-60.867310
-4.956055 	-60.592651
-1.599121 	-60.607910
3.894043 	-60.653687
3.283691 	-60.852051
4.504395 	-60.867310
-0.073242 	-60.852051
-1.293945 	-60.745239
-4.345703 	-60.699463
-3.735352 	-60.760498
-3.430176 	-60.577393
-5.871582 	-60.485840
-3.735352 	-60.546875
-5.261230 	-60.577393
-3.430176 	-60.516357
-5.261230 	-60.546875
-4.956055 	-60.714722
-4.040527 	-60.562134
-7.702637 	-60.745239
-7.092285 	-60.699463
-8.007813 	-60.775757
-6.481934 	-60.684204
-5.261230 	-60.684204
-5.871582 	-61.004639
-3.735352 	-60.821533
-2.514648 	-60.852051
1.147461 	-60.943604
1.757812 	-61.019897
3.588867 	-61.035156
5.725098 	-61.019897
2.062988 	-61.096191
3.283691 	-60.760498
1.147461 	-60.745239
-0.378418 	-60.638428
-2.819824 	-60.623169
-4.956055 	-60.714722
-5.261230 	-60.745239
-5.871582 	-61.050415
-1.599121 	-60.989380
1.452637 	-61.141968
3.894043 	-61.264038
4.199219 	-60.974121
1.452637 	-60.821533
-0.988770 	-60.745239
-6.787109 	-60.867310
-4.956055 	-60.836792
-2.209473 	-61.126709
3.894043 	-61.157227
4.504395 	-61.111450
2.978516 	-60.760498
-2.514648 	-60.729980
-7.397461 	-60.928345
-3.125000 	-61.050415
1.452637 	-61.294556
4.809570 	-61.111450
0.537109 	-60.791016
-3.735352 	-60.760498
-4.345703 	-61.035156
-0.073242 	-61.264038
4.809570 	-61.096191
-0.988770 	-60.791016
-4.956055 	-60.791016
-2.209473 	-61.157227
5.419922 	-61.218262
2.978516 	-60.791016
-7.092285 	-60.806274
-3.735352 	-61.019897
4.809570 	-61.248779
0.842285 	-60.791016
-4.345703 	-60.775757
0.537109 	-61.218262
6.640625 	-61.172485
-0.378418 	-60.775757
-3.430176 	-60.745239
-5.261230 	-60.913086
-4.345703 	-60.882568
-4.650879 	-60.897827
-3.430176 	-60.928345
-0.683594 	-60.729980
2.368164 	-61.096191
2.062988 	-61.264038
-4.956055 	-60.974121
-0.988770 	-60.867310
4.504395 	-61.172485
1.147461 	-61.325073
-4.345703 	-60.974121
-4.650879 	-60.867310
-0.073242 	-60.852051
2.368164 	-61.111450
4.504395 	-61.279297
2.978516 	-61.264038
-0.378418 	-61.370850
-2.209473 	-61.096191
-5.261230 	-61.126709
-3.430176 	-60.989380
-4.956055 	-61.004639
-4.650879 	-60.928345
-4.345703 	-60.958862
-6.176758 	-60.989380
-4.650879 	-60.836792
-6.481934 	-61.035156
-3.735352 	-60.958862
-5.566406 	-60.958862
-3.735352 	-60.928345
-3.735352 	-61.004639
-5.566406 	-61.080933
-4.650879 	-61.096191
-2.209473 	-61.172485
0.537109 	-61.111450
2.062988 	-61.172485
4.199219 	-61.233521
3.588867 	-61.218262
2.673340 	-61.203003
4.504395 	-61.065674
2.673340 	-60.958862
1.757812 	-60.821533
0.231934 	-60.729980
-0.378418 	-60.653687
-3.430176 	-60.714722
-8.007813 	-60.821533
-5.566406 	-60.913086
-4.650879 	-61.035156
-0.378418 	-61.218262
3.894043 	-61.233521
5.419922 	-61.111450
4.199219 	-61.004639
-1.293945 	-60.897827
-0.683594 	-60.714722
-5.261230 	-60.791016
-4.345703 	-60.897827
-2.209473 	-61.157227
4.199219 	-61.187744
4.504395 	-61.065674
-0.073242 	-60.974121
-1.293945 	-60.699463
-5.566406 	-60.821533
-4.040527 	-61.065674
3.283691 	-61.203003
5.419922 	-61.187744
1.757812 	-60.791016
-5.871582 	-60.897827
-5.566406 	-60.958862
0.231934 	-61.264038
5.725098 	-61.203003
1.452637 	-60.882568
-4.040527 	-60.867310
-4.040527 	-60.989380
2.062988 	-61.355591
2.673340 	-61.019897
-3.430176 	-60.791016
-5.871582 	-61.019897
4.199219 	-61.187744
3.588867 	-60.974121
-3.735352 	-60.668945
-6.176758 	-61.050415
3.283691 	-61.233521
3.283691 	-61.035156
1.452637 	-60.806274
-1.599121 	-60.760498
-2.514648 	-60.852051
-0.683594 	-60.775757
0.231934 	-60.958862
3.894043 	-61.111450
-2.209473 	-61.019897
-3.125000 	-60.714722
1.757812 	-60.836792
2.368164 	-61.248779
-4.040527 	-61.004639
-5.566406 	-60.760498
1.147461 	-60.821533
3.588867 	-61.157227
5.114746 	-61.111450
1.147461 	-60.989380
-5.566406 	-61.019897
-4.040527 	-60.729980
-4.956055 	-60.745239
-2.819824 	-60.577393
-1.599121 	-60.638428
-0.988770 	-60.592651
0.842285 	-60.623169
-2.514648 	-60.897827
-0.683594 	-60.745239
-0.378418 	-60.821533
1.147461 	-60.714722
0.537109 	-60.806274
-0.378418 	-60.791016
-2.209473 	-60.729980
-4.956055 	-60.791016
-2.819824 	-60.653687
-3.125000 	-60.699463
-3.430176 	-60.729980
-4.345703 	-60.684204
-4.650879 	-60.653687
-5.261230 	-60.714722
-7.397461 	-60.821533
-5.261230 	-60.836792
-4.345703 	-60.928345
-2.514648 	-60.974121
1.452637 	-61.050415
2.368164 	-61.080933
3.283691 	-61.172485
2.062988 	-61.157227
3.588867 	-61.004639
2.673340 	-60.867310
1.452637 	-60.714722
-1.293945 	-60.638428
-3.735352 	-60.623169
-4.956055 	-60.775757
-7.397461 	-60.989380
-0.988770 	-61.019897
1.452637 	-61.187744
5.114746 	-61.050415
3.894043 	-60.821533
1.147461 	-60.623169
-2.209473 	-60.577393
-7.702637 	-60.775757
-4.345703 	-60.852051
-0.073242 	-61.019897
6.945801 	-61.019897
4.199219 	-60.821533
-0.988770 	-60.653687
-4.345703 	-60.562134
-6.481934 	-60.852051
0.231934 	-60.989380
6.030273 	-60.958862
3.283691 	-60.546875
-3.125000 	-60.440063
-4.956055 	-60.760498
1.757812 	-60.897827
3.588867 	-60.928345
1.452637 	-60.562134
-4.345703 	-60.562134
-3.125000 	-60.745239
4.504395 	-60.913086
1.452637 	-60.760498
-3.735352 	-60.531616
-4.345703 	-60.760498
4.504395 	-60.897827
3.894043 	-60.516357
-1.904297 	-60.317993
-5.261230 	-60.546875
-5.261230 	-60.852051
-3.430176 	-60.775757
-4.345703 	-60.775757
-3.430176 	-60.653687
-1.904297 	-60.485840
2.978516 	-60.607910
3.894043 	-60.897827
-5.566406 	-60.882568
-1.599121 	-60.653687
2.368164 	-60.958862
2.978516 	-60.928345
-4.650879 	-60.791016
-3.735352 	-60.638428
-0.073242 	-60.577393
-0.378418 	-60.958862
5.114746 	-61.019897
2.673340 	-61.111450
1.452637 	-61.035156
-2.819824 	-61.019897
-4.040527 	-60.836792
-4.345703 	-60.806274
-8.312988 	-60.867310
-4.345703 	-60.699463
-5.566406 	-60.760498
-2.514648 	-60.638428
-4.956055 	-60.729980
-4.956055 	-60.653687
-4.345703 	-60.745239
-7.397461 	-60.806274
-4.040527 	-60.852051
-5.261230 	-60.836792
-4.345703 	-60.806274
-5.261230 	-60.821533
-4.345703 	-60.882568
-3.430176 	-61.004639
-4.956055 	-61.157227
0.231934 	-61.035156
2.062988 	-61.126709
3.283691 	-61.111450
3.894043 	-61.080933
5.725098 	-61.172485
4.504395 	-61.050415
1.757812 	-60.974121
2.368164 	-60.775757
1.452637 	-60.684204
-0.988770 	-60.684204
-2.819824 	-60.592651
-5.566406 	-60.836792
-5.261230 	-60.928345
-6.481934 	-61.233521
0.842285 	-61.218262
3.283691 	-61.325073
5.114746 	-61.218262
3.894043 	-61.050415
2.368164 	-60.958862
-1.599121 	-60.775757
-5.566406 	-60.867310
-4.650879 	-60.989380
-1.599121 	-61.111450
2.673340 	-61.203003
5.114746 	-61.172485
2.368164 	-61.019897
-1.293945 	-60.638428
-5.871582 	-60.836792
-2.514648 	-61.004639
2.368164 	-61.157227
5.725098 	-61.019897
0.537109 	-60.806274
-4.650879 	-60.852051
-5.871582 	-60.943604
0.537109 	-61.203003
6.640625 	-61.126709
0.537109 	-60.760498
-4.956055 	-60.684204
-3.735352 	-61.065674
2.673340 	-61.325073
2.978516 	-60.775757
-4.345703 	-60.760498
-3.430176 	-60.958862
3.283691 	-61.279297
2.368164 	-60.775757
-3.430176 	-60.668945
-7.397461 	-61.019897
-2.514648 	-61.019897
-1.599121 	-61.141968
-0.988770 	-61.080933
-4.040527 	-61.035156
-4.956055 	-60.806274
-1.599121 	-60.745239
-0.073242 	-61.187744
0.842285 	-61.111450
-3.430176 	-60.867310
0.231934 	-60.806274
4.504395 	-61.080933
2.062988 	-61.111450
-4.040527 	-60.882568
-6.787109 	-60.852051
-0.378418 	-60.729980
2.673340 	-60.867310
4.504395 	-61.080933
5.114746 	-61.080933
4.504395 	-61.172485
2.673340 	-61.203003
-1.293945 	-61.248779
-0.683594 	-61.080933
-1.904297 	-61.126709
-1.293945 	-61.065674
-3.735352 	-61.065674
-4.040527 	-61.157227
-4.040527 	-61.157227
-5.261230 	-61.141968
-3.430176 	-61.279297
-2.514648 	-61.309814
-1.904297 	-61.325073
-0.073242 	-61.218262
0.537109 	-61.325073
1.452637 	-61.325073
1.452637 	-61.386108
4.809570 	-61.264038
4.504395 	-61.279297
5.725098 	-61.111450
4.199219 	-61.141968
2.673340 	-61.096191
1.757812 	-60.943604
-1.904297 	-60.958862
0.231934 	-60.729980
-3.430176 	-60.775757
-3.430176 	-60.714722
-4.650879 	-60.913086
-4.956055 	-61.157227
-1.904297 	-61.096191
-0.378418 	-61.203003
4.809570 	-61.233521
4.809570 	-61.203003
3.894043 	-60.913086
0.842285 	-60.867310
-1.904297 	-60.821533
-5.566406 	-60.821533
-5.566406 	-60.958862
-1.904297 	-61.157227
3.283691 	-61.218262
4.809570 	-61.233521
2.978516 	-60.943604
-1.904297 	-60.943604
-4.345703 	-60.821533
-4.956055 	-61.065674
1.757812 	-61.233521
4.809570 	-61.279297
2.978516 	-61.019897
-2.209473 	-60.928345
-6.787109 	-61.080933
-2.514648 	-61.187744
3.588867 	-61.431885
4.809570 	-61.141968
-1.293945 	-60.836792
-4.650879 	-60.974121
-1.904297 	-61.233521
2.368164 	-61.416626
2.673340 	-61.004639
-5.261230 	-60.897827
-4.040527 	-61.080933
4.199219 	-61.355591
3.588867 	-60.974121
-3.735352 	-60.867310
-6.176758 	-61.264038
4.504395 	-61.309814
5.725098 	-61.325073
4.504395 	-61.141968
3.894043 	-61.080933
4.199219 	-61.203003
5.114746 	-61.233521
-3.735352 	-61.218262
-3.735352 	-60.928345
0.537109 	-60.836792
4.504395 	-61.218262
-3.125000 	-61.172485
-3.430176 	-60.852051
0.537109 	-60.943604
1.757812 	-61.355591
2.978516 	-61.325073
-3.430176 	-61.065674
-4.956055 	-60.943604
-4.040527 	-60.897827
-3.430176 	-60.897827
-0.073242 	-60.928345
-0.683594 	-61.004639
2.673340 	-60.958862
3.588867 	-61.050415
5.114746 	-61.080933
4.199219 	-61.172485
4.504395 	-61.233521
6.335449 	-61.080933
3.588867 	-61.218262
5.419922 	-61.096191
3.894043 	-61.096191
5.114746 	-61.050415
3.894043 	-61.019897
2.978516 	-61.050415
3.283691 	-60.913086
0.537109 	-60.989380
0.842285 	-60.760498
-0.378418 	-60.684204
-1.293945 	-60.638428
-2.819824 	-60.668945
-4.040527 	-60.836792
-3.735352 	-60.745239
-4.956055 	-60.836792
-5.871582 	-60.836792
-4.956055 	-60.897827
-1.293945 	-61.080933
1.147461 	-61.065674
3.283691 	-61.218262
5.725098 	-61.141968
4.199219 	-61.019897
3.894043 	-60.760498
1.452637 	-60.684204
-0.378418 	-60.562134
-4.345703 	-60.668945
-6.176758 	-60.791016
-3.430176 	-60.867310
-1.904297 	-60.943604
3.588867 	-60.989380
4.809570 	-61.019897
3.588867 	-60.821533
0.537109 	-60.623169
-4.650879 	-60.729980
-4.650879 	-60.745239
-3.735352 	-60.913086
2.978516 	-61.080933
5.114746 	-61.080933
1.452637 	-60.775757
-3.125000 	-60.638428
-7.397461 	-60.928345
-0.683594 	-61.004639
2.978516 	-61.218262
3.894043 	-60.897827
-1.599121 	-60.699463
-5.261230 	-60.760498
-0.378418 	-61.050415
2.673340 	-61.248779
3.283691 	-60.714722
-5.261230 	-60.653687
-3.735352 	-60.989380
3.894043 	-61.157227
3.588867 	-60.775757
-4.040527 	-60.714722
-5.871582 	-61.035156
3.283691 	-61.096191
3.283691 	-60.852051
-1.599121 	-60.653687
-4.040527 	-60.653687
-4.956055 	-60.745239
-4.650879 	-60.714722
-3.125000 	-60.729980
1.147461 	-60.836792
